username,rating,text,date,city,company
"{'name': 'Ritu Saikia', 'link': 'https://www.google.com/maps/contrib/108152939148521124419?hl=en-US', 'contributor_id': '108152939148521124419', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjX-oJ9C4eNMbEz8URgeSU7ZmqJaGhKRrEk5T7vT6C0qOuv9HQghhQ=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 77, 'photos': 9}",4,Trusted as a safeguard in the corporate security world! Their products are used widely. Nice campus!,5 years ago,Pune,Cisco
"{'name': 'Sohan Pawar', 'link': 'https://www.google.com/maps/contrib/115601919389378809049?hl=en-US', 'contributor_id': '115601919389378809049', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVthqzk1NjF9DO7ov4aTKtboMrcnXYvJhSjmUocsm52CJcVPLo-gg=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 39, 'photos': 12}",5,Best MNC ever... Staff is cooperative... Parking has more space... Fully technical space... 😍,6 years ago,Pune,Cisco
"{'name': 'Yash Thorat', 'link': 'https://www.google.com/maps/contrib/109746962491914658042?hl=en-US', 'contributor_id': '109746962491914658042', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocKqz4UgP8XAhXcDlsvNaSC9c-Z2ipAqGA9x3B2yZIpzd7sxIw=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 1, 'photos': 0}",5,Good 👍🏻,5 months ago,Pune,Cisco
"{'name': 'Nikhil Kumar', 'link': 'https://www.google.com/maps/contrib/111488819387834569597?hl=en-US', 'contributor_id': '111488819387834569597', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWL-M1NfXIkvb7BuQcC4Lot_NkizmqUcbe-wn8VGwrx1UfxWCLhtA=s120-c-rp-mo-br100', 'reviews': 21, 'photos': 0}",5,Small but nice office premises,a year ago,Pune,Cisco
"{'name': 'Vikram Nath (VN BLOGS)', 'link': 'https://www.google.com/maps/contrib/115287322123216039194?hl=en-US', 'contributor_id': '115287322123216039194', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjUr4G37-0nJhJw_s-PSpXvGx6wo0h_fLS6X1yBhwxEne9sCI922ug=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 10, 'photos': 9}",5,-EPAM is the home of modern engineers. The pune office is located behind sheraton grand near the pune station. The office complex is known as Sai Radhe complex which can accommodate a good amount of corporate offices. The Epam office is located on the 7th floor and the office interior is beautiful.,7 months ago,Pune,EPAM Systems
"{'name': 'Vishvas Trikutkar', 'link': 'https://www.google.com/maps/contrib/112892431947614535935?hl=en-US', 'contributor_id': '112892431947614535935', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXMYjN3rjlr_L9lPX5NggBVz5UORl8RDhItl4o6rbOpEk-k53zxOw=s120-c-rp-mo-ba6-br100', 'local_guide': True, 'reviews': 222, 'photos': 1876}",5,"Newly opened office is too good.

View from the office is too good to be true.

Seating arrangements are really awesome 🤩",3 months ago,Pune,EPAM Systems
"{'name': 'Vaibhav Pise', 'link': 'https://www.google.com/maps/contrib/110157822339500038332?hl=en-US', 'contributor_id': '110157822339500038332', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjUj4Eup0qhwMIsJXmwSN12ubyNh02chpxRLvGeLweloKq5Dvyuu=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 18, 'photos': 114}",5,"Best company.
Visited for AWS session organized by EPAM System and AWS user group Pune.
Friendly and educative environment.
Must visit to EPAM.
Nice and supportive people.",a year ago,Pune,EPAM Systems
"{'name': 'Poorva Awale', 'link': 'https://www.google.com/maps/contrib/109074225246712878909?hl=en-US', 'contributor_id': '109074225246712878909', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXeFVRO9mMM-D_Rt4xoRWnFF5bJSXBmFE1GTn3J8BftYBR55cM=s120-c-rp-mo-br100', 'reviews': 2, 'photos': 3}",4,"Company is located in the center of the city near pune station, unlike the other MNC which are at the extreme ends of pune in Hinjewadi Or Kharadi.
Travel is convenient , offices are clean and tidy and with good technical equipments. Hope they don't shift the office premises else where.",a year ago,Pune,EPAM Systems
"{'name': 'Rupesh Patil', 'link': 'https://www.google.com/maps/contrib/104272707829295996140?hl=en-US', 'contributor_id': '104272707829295996140', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjUp2vVATRic48ZkAlgD0PIv9sqghGGVT4X5E047p8ZDSSVVdD9J3A=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 119, 'photos': 235}",4,Great place to work. Its near Pune Railway Station.,a year ago,Pune,EPAM Systems
"{'name': 'Shuvam Pargal', 'link': 'https://www.google.com/maps/contrib/106247186593620451876?hl=en-US', 'contributor_id': '106247186593620451876', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocL42FyBuhq1dbJzyN-RFiYGhc0gaFdlQXZ8BA7u-EIBTRZjiQ=s120-c-rp-mo-ba5-br100', 'local_guide': True, 'reviews': 85, 'photos': 951}",4,"The office is located at the seventh floor and has a capacity of 250 people. The location is good, near to pune railway station and also near to upcoming pune metro station. They have a coffee vending machine also. There is only cafeteria for the whole complex so you may find it crowded sometimes as this building holds other IT offices also like Ust hexagon",a year ago,Pune,EPAM Systems
