username,rating,text,date,company,city
"{'name': 'Aditya Sharma', 'link': 'https://www.google.com/maps/contrib/117162651309953195002?hl=en-US', 'contributor_id': '117162651309953195002', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVdqo9Y7L6dHT-lSiSuUoVXFfNUmEjEOLltvNLxVN9qn_2Wh9SI=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 93, 'photos': 15}",4,Good location but small capacity of office,a year ago,Infosys,Mumbai
"{'name': 'Sushant Navale', 'link': 'https://www.google.com/maps/contrib/104905304684432860210?hl=en-US', 'contributor_id': '104905304684432860210', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocI1Cimoa-5bZcLnqiT0K_sQwT17aKUwyRmZDXCNEsehKuluBQ=s120-c-rp-mo-br100', 'reviews': 2, 'photos': 0}",5,Great place to work. Great location,a year ago,Infosys,Mumbai
"{'name': 'Vikash Dubey', 'link': 'https://www.google.com/maps/contrib/115034551622685916393?hl=en-US', 'contributor_id': '115034551622685916393', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjW_qVhBWgQmq0chU7hr9gh33dU8_Em221ky8lqprkuxB79jmZTX=s120-c-rp-mo-ba2-br100', 'local_guide': True, 'reviews': 32, 'photos': 0}",4,Good organization and work life balance,a year ago,Infosys,Mumbai
"{'name': 'Ramesh Kedar', 'link': 'https://www.google.com/maps/contrib/103942044922953620093?hl=en-US', 'contributor_id': '103942044922953620093', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjUxzZj3RxPFQyVbbKQQ3j89cO_uYMqRQnP1diQv6Ogu6fdwJpBq=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 18, 'photos': 23}",5,Dream comes true.....Love INFY,a year ago,Infosys,Mumbai
"{'name': 'OMKAR PATIL', 'link': 'https://www.google.com/maps/contrib/116641373007132948683?hl=en-US', 'contributor_id': '116641373007132948683', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocKMZ9xicnNAiZmwAQ2vSNG1UPYQ2265yw9oCOkEUagF60rKy8U=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 33, 'photos': 16}",5,Good place to work,a year ago,Infosys,Mumbai
"{'name': '#pan_S 88', 'link': 'https://www.google.com/maps/contrib/106469732261287076547?hl=en-US', 'contributor_id': '106469732261287076547', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjW8BTBnJnAgvC1hRew_78qhAcOyEBiK-ZuS4o3Wyz6Tah1_SLB2=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 7, 'photos': 23}",4,,2 years ago,Wipro,Mumbai
"{'name': 'Suryaprakash Reddy', 'link': 'https://www.google.com/maps/contrib/100072071007615356364?hl=en-US', 'contributor_id': '100072071007615356364', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWhoJjTPHqua6_kTog8YEHoEtuxxXRFAVTykDGxTuf7MhSdaRAqww=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 44, 'photos': 110}",5,,2 years ago,Wipro,Mumbai
"{'name': 'Sumedha Jori', 'link': 'https://www.google.com/maps/contrib/100602802085026179997?hl=en-US', 'contributor_id': '100602802085026179997', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjW2_veNq5E504U7tIrRO0vAo2TbXCXbL53OMjxDtoiVsv8MAMjs=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 56, 'photos': 336}",5,,5 years ago,Wipro,Mumbai
"{'name': 'Khurram Rizvi', 'link': 'https://www.google.com/maps/contrib/118295126446077619456?hl=en-US', 'contributor_id': '118295126446077619456', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjU5fRhrORq6FOGMVdIPj45gNqmpQcS3au1Uy9ZqZhLWoHrNbIRzpA=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 53, 'photos': 136}",5,,5 years ago,Wipro,Mumbai
"{'name': 'Dmoto Vlogger', 'link': 'https://www.google.com/maps/contrib/106824787668896857654?hl=en-US', 'contributor_id': '106824787668896857654', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXNd57OWv28kkgbnagdwsoyGNrlIe38DR6S8LB4KVq8RbTOQReP=s120-c-rp-mo-ba5-br100', 'local_guide': True, 'reviews': 58, 'photos': 64}",5,"Good place, but it is a corporate house you go for interview & stuff. “it is not a service center ”",4 years ago,HCL,Mumbai
"{'name': 'Chinmay Gulhane', 'link': 'https://www.google.com/maps/contrib/109896522066402405522?hl=en-US', 'contributor_id': '109896522066402405522', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXzUO4JZ0kiTl5-6cq4D-7kC9jddOLqW2sFsvrWW3hKZFfavS-Q=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 66, 'photos': 58}",4,Nice And peaceful place to work....,5 years ago,HCL,Mumbai
"{'name': 'Harshit Raval', 'link': 'https://www.google.com/maps/contrib/111256574226155072899?hl=en-US', 'contributor_id': '111256574226155072899', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXfGz5IwVGDbqNn4DYVxHKB_otRIPaUjizeVP6-fOLHGm4Jv50Mpg=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 93, 'photos': 86}",4,"Had an interview for HCL on saturday at HCL comnet , facility is good, having good number of work station. Don't know much about culture and value of company but one thing is sure HRs are not so good. No cooperative at all.",5 years ago,HCL,Mumbai
"{'name': 'Noman Khan', 'link': 'https://www.google.com/maps/contrib/110719935651175595204?hl=en-US', 'contributor_id': '110719935651175595204', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocJKQ3FfyfipanzUw1V9uTdH8-xsAVt5kRXb2ePEaTeDK5cqcg=s120-c-rp-mo-ba2-br100', 'local_guide': True, 'reviews': 18, 'photos': 0}",2,Place was awsum but I went for interview they said I cleared 2 round by didn't called back,6 years ago,HCL,Mumbai
"{'name': 'Aniket Vaity', 'link': 'https://www.google.com/maps/contrib/105657745214422400838?hl=en-US', 'contributor_id': '105657745214422400838', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWoZbAiUT7eom4Zzlj0Sic4v5gZSSeRWbD-bIaS2cu1IbfED3vu=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 106, 'photos': 71}",3,No canteen. But on walkable distance from midc bustop,5 years ago,HCL,Mumbai
"{'name': 'nikhil chaudhari', 'link': 'https://www.google.com/maps/contrib/101174438943732484241?hl=en-US', 'contributor_id': '101174438943732484241', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXQXROB5JEJtAtFItRH8xgPvVzhMiJtmtvrJd5bwsCOTjOsA9uCUg=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 10, 'photos': 12}",5,Best place to work !!!! I work in HCl comnet for last 6 years awesome experience.,6 years ago,HCL,Mumbai
"{'name': 'Mauktik Tiwari', 'link': 'https://www.google.com/maps/contrib/108683939937297239444?hl=en-US', 'contributor_id': '108683939937297239444', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjUBRkexRMXwN7NSZtMq8RRiCFzz0xmN_TqnEkvb4PCCG9NhzVwD=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 11, 'photos': 3}",4,A very nice area and the interior of the building is quite good,3 years ago,HCL,Mumbai
"{'name': 'Akshay Barapatre', 'link': 'https://www.google.com/maps/contrib/106662810454911390945?hl=en-US', 'contributor_id': '106662810454911390945', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjUqQ0rekma1w5EUtKCu1hKRdWw70o-dBcqxOpsTZiNVnjHf9mn_=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 14, 'photos': 0}",3,Alight at tunga paradise bus stop. It is near from there,6 years ago,HCL,Mumbai
"{'name': 'Christopher Nadar', 'link': 'https://www.google.com/maps/contrib/113130775234852694630?hl=en-US', 'contributor_id': '113130775234852694630', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVeN7U2ymMBYuqb-hKdP5vv3L2JZxH85KPHBhBaosFYz2nCIkbmPw=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 87, 'photos': 62}",5,Best place to work,5 years ago,Tech Mahindra,Mumbai
"{'name': 'Navin Palankar', 'link': 'https://www.google.com/maps/contrib/100370167781697275851?hl=en-US', 'contributor_id': '100370167781697275851', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVXrswPueWzBcW93z0hfiMwO0eacC1Lk1rCAxLMtH79_ogmquFB=s120-c-rp-mo-ba5-br100', 'local_guide': True, 'reviews': 165, 'photos': 353}",3,"Lot of co-operate office here maily BPOs,

It is now renovated and the experience is good.

There are lot of moves shot in this building as hotels and hospital.

There should be some eateries allowed in here as employees working in this building has to hunt out side to get a bit or depend on cafeteria in side the office.",a year ago,Tech Mahindra,Mumbai
"{'name': 'Jenifer Shirke', 'link': 'https://www.google.com/maps/contrib/104705867973430632501?hl=en-US', 'contributor_id': '104705867973430632501', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXGjpWWU4bULfVoFuEzDcJMFTI5p33-Z0c5nXw0ZTCUCnHtoYdfHg=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 20, 'photos': 13}",1,"I wish if there was an option for 0 star here for this organisation. Really a pathetic organization to work with that has no proper management. They treat employees as trash. They say 9hr 30 mins shift but you need to make sure you login 1hr prior your shift start (even for WFH employees) and sit for 3hrs (additional) post shift most of the day if the whole team didn't achieve the target together. If we didn't will to sit post shift, our TL threatened us stating he'll make sure we lose our job. But  you get paid for 9hrs 30 mins only. If you're in need of urgent holiday, you won't get it. Reason - BUSINESS REQUIREMENTS. But the fact is many employees bare resigning. Great incentive amount and salary but unachievable targets. I'll share my personal experience regarding salary. On March 2021 I hit a huge incentive amount. On the end of the month of September, I received salary with 4k deduction. On checking with my TL, he said the organisation paid me 4k extra in March incentive by mistake so they deducted it this month. During my FNF they tried to deduct the same amount of 4k again until I got it rectified. Do y'all even keep any updates on what y'all do?? The new HR is a complete idiot. I consulted her regarding issues at this organisation. All i got to hear is robotic responses. All she spoke is about professionalism and my work performance. When i told her that the music played at workplace is unprofessional, she said such songs are completely fine at workplace. Seriously! Naach Meri Raani and Munni Badnaam songs are okay to be played at workplace? Why don't y'all get bartenders and bar dancers at workplace? I informed about me being bullied at workplace, but she said that's how friends be. But I didn't knew those employees but its okay for them to bully me during work? Leave that, the desktop they provide are of ancient period it seems. System issues all the time. In 8 months of WFH i had to replace my system 5 times. I wanted to replace it the 6th time as well but my TL was not willing to help me and forced me to work on the technically broken desktop. I had to travel to and fro from Ola for system replacement as the system were too heavy. But this company didn't care about reimbursing or even arranging pick up & drop. I have lot more to say about this organisation but Google Reviews have word limit or else I would have posted a novel here itself.",2 years ago,Tech Mahindra,Mumbai
"{'name': 'salmann shaikh', 'link': 'https://www.google.com/maps/contrib/109718581275200563634?hl=en-US', 'contributor_id': '109718581275200563634', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjX4AoJacWAfa__voBqUDv6bOTHMBW1c7yuGJ69SuobPY8ec475I8Q=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 133, 'photos': 275}",5,One of the best places i have worked,4 years ago,Tech Mahindra,Mumbai
"{'name': 'Arfaan Solanki', 'link': 'https://www.google.com/maps/contrib/101372782277989363661?hl=en-US', 'contributor_id': '101372782277989363661', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocK_X60_U3NEGahemT7CJ-xiUkhqpG5IXD9TSLnqotrUlgduYg=s120-c-rp-mo-br100', 'reviews': 1, 'photos': 0}",1,0% Job Security with Rude and Judgemental Trainer who starts judging you within 2 days of Training.,a year ago,Tech Mahindra,Mumbai
"{'name': 'Manzila Shaikh', 'link': 'https://www.google.com/maps/contrib/113627454374940314980?hl=en-US', 'contributor_id': '113627454374940314980', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocKUd-RgBsxAJkM_wCr8BVZsWm00NsL3bIm0FxOfqsj1ksFyEw=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 4, 'photos': 1}",1,Worst company ever,2 weeks ago,Tech Mahindra,Mumbai
"{'name': 'Ravindra Jadhav', 'link': 'https://www.google.com/maps/contrib/105568472617744572871?hl=en-US', 'contributor_id': '105568472617744572871', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXNgnOQP_ngQD3Ru1GWVcSeha7C-jkwChVT4GyWB40zvyzQOs3y=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 30, 'photos': 2}",5,I'm working with TechM since last 7 years. UK shifts. Fantastic management. Great place to work,a year ago,Tech Mahindra,Mumbai
"{'name': 'Afsar Shaikh', 'link': 'https://www.google.com/maps/contrib/109174258624218442671?hl=en-US', 'contributor_id': '109174258624218442671', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXebHUo0VHfwn6JorEZnl45zvdW42EUadAdUBQCtW3Zinf_BJAOPA=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 47, 'photos': 33}",5,"My workplace.
Best workplace to work with.
Management is always supportive.
Didn't let do any employee in touch COVID situation as well",3 years ago,Tech Mahindra,Mumbai
"{'name': 'Mehul Thakkar', 'link': 'https://www.google.com/maps/contrib/111241141685932271674?hl=en-US', 'contributor_id': '111241141685932271674', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVguFD34I3TED7Nizii5MIpNcjyTSe0RUebu2UFYgZDDSpMsCIw=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 113, 'photos': 70}",4,"Pretty good location, nice office space with limited siting capacity",4 months ago,Oracle,Mumbai
