username,rating,text,date,company,city
"{'name': 'Sachin Sony', 'link': 'https://www.google.com/maps/contrib/105023845009732999207?hl=en-US', 'contributor_id': '105023845009732999207', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXHt9rbdiMldMoBfMQYussCYC8TAUS04LxcpzVwCsl4H4UrlrVGyA=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 2, 'photos': 0}",1,Very bad experience.............. Tech Mahindra staff........noor ....Hr .. behaviour issue........,3 weeks ago,Tech Mahindra,Ahemdabad
"{'name': 'Malik sobankhanmalik08', 'link': 'https://www.google.com/maps/contrib/104413368265580566062?hl=en-US', 'contributor_id': '104413368265580566062', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXidZhjSRB6L2m_6GINmwBkjwjJHB0ZkMBGECBF8PZqoj5QIxA=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 1, 'photos': 0}",1,Giving 0 star but for a feedback giving you a one star HR - Nilam has a so arrogant behaviour with interviewer candidates she reject 7 member in interview without taking a interview she is Anpadh zahil gawar pls change the staff,11 months ago,Tech Mahindra,Ahemdabad
"{'name': 'Divyang Parikh', 'link': 'https://www.google.com/maps/contrib/112743544034215662916?hl=en-US', 'contributor_id': '112743544034215662916', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjX3la6QVmk0wWsBE2RKCafoT6ptn93GJnmGVZDVoZ0p7MX4WvI8=s120-c-rp-mo-br100', 'reviews': 2, 'photos': 0}",1,Security suff has bad behaviour and HR : Nilam medam they play with the interviews and spoil the carriers pls take strict action against her she is dereput the Mahindra company,11 months ago,Tech Mahindra,Ahemdabad
"{'name': 'iamRambo 720', 'link': 'https://www.google.com/maps/contrib/116295582423055022031?hl=en-US', 'contributor_id': '116295582423055022031', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWKzECTb2IrxV5rDryp0n1e50bQ9tbOdmY6t-RZiRl5keNTa2vrtQ=s120-c-rp-mo-br100', 'reviews': 4, 'photos': 0}",1,"Stuff has a so bad behaviour
Here is the one HR : Nilam mem they used their power and position to spoil a right candidates carrier
They pased me for interview in a 1st round after they they told me wait for outside and suddenly they told me you are failed now you can go.. without taking interview for a second round.. because of their personal issue they target the interviewrs and spoil a carriers and try to satisfy her ego...pls take a stirct against her beacuse she is the not right person to do a job for human resources she is doing a dereputed the big name of mahindra and groups",11 months ago,Tech Mahindra,Ahemdabad
"{'name': 'Dharmesh. Makvana', 'link': 'https://www.google.com/maps/contrib/113183721828756510345?hl=en-US', 'contributor_id': '113183721828756510345', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocK3uPzJghGKRxsDwIBROEXxTPzYiYejN75E1Pgv56BSFZbUKA=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 3, 'photos': 0}",1,Good job ✨,4 months ago,Tech Mahindra,Ahemdabad
"{'name': 'Ilyas Infotech', 'link': 'https://www.google.com/maps/contrib/117422048779877552791?hl=en-US', 'contributor_id': '117422048779877552791', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWS_N2zr_CjBQHV3wm8jIkGf25UVCSuTjwJsj0q1iF3M1VEPY_y=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 7, 'photos': 9}",5,Good place to work,9 months ago,Tech Mahindra,Ahemdabad
"{'name': 'Bhamsa Singh', 'link': 'https://www.google.com/maps/contrib/110732808439639706574?hl=en-US', 'contributor_id': '110732808439639706574', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocIsmaOF1yF_mSca-9aZGzkDDUZomaVdIjCRwm0CjlXSZ1L5hQ=s120-c-rp-mo-br100', 'reviews': 2, 'photos': 0}",5,Aaj mera tech mahindra company me interview tha.yha ka experience bhoot acha tha sare staff good behavior orr caring the apni duty ko lekrr. Sbse acha supportive work HR neelam mem ka tha.,4 weeks ago,Tech Mahindra,Ahemdabad
"{'name': 'Yash Trivedi', 'link': 'https://www.google.com/maps/contrib/115428020908984603470?hl=en-US', 'contributor_id': '115428020908984603470', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocKmUSKAMZcBYxyQu0_V57ZTuBBEbiwirMT9Yb4Jxmg0MM35MA=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 8, 'photos': 0}",5,,2 weeks ago,Tech Mahindra,Ahemdabad
"{'name': 'RAHUL KAMBAD', 'link': 'https://www.google.com/maps/contrib/117740646557145921700?hl=en-US', 'contributor_id': '117740646557145921700', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjX_4psJU2oJOMPUOfvSZBZKlekvimWowS9JXlZMJwTdo-Bh_7BS=s120-c-rp-mo-ba5-br100', 'local_guide': True, 'reviews': 199, 'photos': 1086}",5,"One of the best it company in the world.located in gift city gandhinagar,gujarat.",5 months ago,Capgemini,Ahemdabad
"{'name': 'Keyur Sanghvi', 'link': 'https://www.google.com/maps/contrib/102896006426846155090?hl=en-US', 'contributor_id': '102896006426846155090', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocJKLZHp4C7R_xVi1ECO_Jr4ypU3guG8ELpE-CFGSAv0z2ZPVg=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 1, 'photos': 0}",5,One of the best organization to work with. Employee friendly culture and you can literally chose the career you want. Especially the office in GIFT city has world class facilities one would always love working at.,2 months ago,Capgemini,Ahemdabad
