username,rating,text,date,city,company
"{'name': 'Akshay Bhagwat', 'link': 'https://www.google.com/maps/contrib/100808881748908839562?hl=en-US', 'contributor_id': '100808881748908839562', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVUPU01ikZDzKRUPc83vIu57N7dzjV3IP-88E6C0iIAVTc1Bho=s120-c-rp-mo-ba2-br100', 'local_guide': True, 'reviews': 14, 'photos': 0}",1,"HR should have proper communication skills understanding of what they are hiring.
I have cleared the rounds and at the end they conclude with online test for remote job hiring
Once i said the link showing test is completed and requested another link she said we can't proceed now
What is this ?
You don't value candidates time, how you will be valued?",a year ago,Ahmehdabad,Simform
"{'name': 'Vraj Shah', 'link': 'https://www.google.com/maps/contrib/111950565295390258442?hl=en-US', 'contributor_id': '111950565295390258442', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjV1gRtTFmifS-Xhj46nua1igZI2Bd1yy4SZAhN6F0Jvgl6fgYOX=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 58, 'photos': 0}",5,Great place to work where talent is appreciated. Lunch service is good and has better working environment.,11 months ago,Ahmehdabad,Simform
"{'name': 'Suraj D. Patel', 'link': 'https://www.google.com/maps/contrib/117274051010455255927?hl=en-US', 'contributor_id': '117274051010455255927', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXrKoB74lLGjYLbXWoXmm3X7PpPtfVcZ9VTtt0iGKy0UqZLJzQD=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 33, 'photos': 2}",1,"HR should have proper understanding of what they are hiring.
I have cleared the rounds and at the end they conclude with
We are looking for more experienced person.
What is this ?
You don't value candidates time, how you will be valued?",2 years ago,Ahmehdabad,Simform
"{'name': 'Rakesh Ramchandani', 'link': 'https://www.google.com/maps/contrib/117232220424893363014?hl=en-US', 'contributor_id': '117232220424893363014', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjX7YLQ7tWje43W7SW0ZN4b24VRlK5t9SwD-ZLh3-qI--zUcikUlig=s120-c-rp-mo-ba6-br100', 'local_guide': True, 'reviews': 213, 'photos': 2231}",5,One of the best IT services company in Ahmedabad Gandhinagar area. Great work life balance and interesting technology projects. The managers are friendly and act as mentors. Good emphasis on training and up skilling.,2 years ago,Ahmehdabad,Cybage Software
"{'name': 'Bhargav Sangani', 'link': 'https://www.google.com/maps/contrib/117410857792875719923?hl=en-US', 'contributor_id': '117410857792875719923', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjV5HAyQByR3bHCeyioL88Uk1qY1BUjgAGnGLyTEZtLgQ9rQdnSY=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 15, 'photos': 74}",4,It's in tower 2 second floor,7 months ago,Ahmehdabad,Cybage Software
"{'name': 'Sanketsinh Rathod', 'link': 'https://www.google.com/maps/contrib/113696966104115998969?hl=en-US', 'contributor_id': '113696966104115998969', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWGn7QrHutyPuszrtfPhXdv8aWORUpYMjH6HoayXfV_ZEef56qY=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 50, 'photos': 54}",4,Working here since 2022. It’s a good place for IT professionals. Really cool place with greenery. They have Table tennis & Pool table too. Also HRs here organises different kinds of activities & Games competition for employees. Also NGO visits & Charity events too. Only issue I face here is about parking. You will know when you ever visit infocity.,a year ago,Ahmehdabad,Cybage Software
"{'name': 'jakhaniya jayesh', 'link': 'https://www.google.com/maps/contrib/103090502593222213605?hl=en-US', 'contributor_id': '103090502593222213605', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXtuKKqz90e-H0FlE32hfqGDcTLPF38QcsfvqLvTALteIgkLVSb=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 28, 'photos': 3}",3,Place to work who want work life balance. Good Work culture. HR events is not included  in your job time you need to spend separate time for it not office time. Lunch time is also out of you office time. It is looking like they dont trust their employee at all. Just one good point is flexible time which is now days many organization is providing,6 years ago,Ahmehdabad,Cybage Software
"{'name': 'Rishi 10', 'link': 'https://www.google.com/maps/contrib/101960199065175618676?hl=en-US', 'contributor_id': '101960199065175618676', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjV3aGYpc1roR856juB3LZatkLvXRh-3n6ck4FEw2y7VFxyboBGl=s120-c-rp-mo-br100', 'reviews': 78, 'photos': 7}",1,Average MNC having many non technical employee with horrible management works as slow as government employees. People which are  technically good won't stay for longer (2-3 yr max) while only localities stays for longer (5 yr more) with low package as per industrial standard and some without promotion too.,6 years ago,Ahmehdabad,Cybage Software
"{'name': 'Prince Sabhani', 'link': 'https://www.google.com/maps/contrib/101550352724685039942?hl=en-US', 'contributor_id': '101550352724685039942', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVewsWc7z6CRBHYJY6LTlpG6tTlfY6HEcxtT7L8RD69YqBZcZWy3Q=s120-c-rp-mo-ba5-br100', 'local_guide': True, 'reviews': 211, 'photos': 974}",5,It is a software developing company which develop software as per order from the other firm.and almost 300 peoples are working their and its a very good company i have ever seen.and they also run one charitable trust which name is khushboo cheritable trust and they provide scholarship for higher studies of the student they provide upto 50000 scholarship and since 1 year they stared one program for those who get scholarship that they learn them personality development and all this things are free of cost.,6 years ago,Ahmehdabad,Cybage Software
"{'name': 'Prashant Valanda', 'link': 'https://www.google.com/maps/contrib/110797502677204216523?hl=en-US', 'contributor_id': '110797502677204216523', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXUI0ighRAT4HfBFs6gQ-fKIEBc-t79ZUuOu5Ko1wyeliFVGAk=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 38, 'photos': 12}",5,"Good working culture, work life balance, good training provided by certified trainers.. CEO of company Mr Arun Nathani  is a very good person, his session and blog gives you good inspiration.",5 years ago,Ahmehdabad,Cybage Software
"{'name': 'Nandini Rasa', 'link': 'https://www.google.com/maps/contrib/115140292503605337465?hl=en-US', 'contributor_id': '115140292503605337465', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWGXLzHPCWWSz8oLU_nG0yCDclObJQPz9ABFvFPoa5sHQAdXDzhMA=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 26, 'photos': 58}",5,Very good company,a year ago,Ahmehdabad,Cybage Software
"{'name': 'Pro Coder', 'link': 'https://www.google.com/maps/contrib/116485685940624329116?hl=en-US', 'contributor_id': '116485685940624329116', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjU73NBBsHVm1M8TZpBlTQMrezOlceU9lyA9LoA7Vpatw15zy3U=s120-c-rp-mo-br100', 'reviews': 2, 'photos': 0}",1,"I recently had a interview for software engineer role. The interviewers don't know themselves what they are expecting. Even they were no flow of interview I felt like they are learning how to take interview of candidate and they wasting candidate time and effort.

I didn't get any response from them even negative. Atleast they should share some feedback to letting candidate know. They are silently ignoring us.",4 weeks ago,Ahmehdabad,IndiaNIC
"{'name': 'Prachi More', 'link': 'https://www.google.com/maps/contrib/114517765011609825764?hl=en-US', 'contributor_id': '114517765011609825764', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocKcJCAlhtn_TJjdq7KkgW_ryg7bqth7Ov8NBsNQfapsN-_8hZA=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 2, 'photos': 0}",5,"It's been 3 months since I've joined and I've to say that it's the best IT company with great corporate culture 😄 Really very helpful mentors healthy working environment and better growth opportunities.
Highly recommended for employees.
Got so many new things to learn.
Great organization👌🏻",5 months ago,Ahmehdabad,IndiaNIC
"{'name': 'Dhruv Pandya', 'link': 'https://www.google.com/maps/contrib/111988660064525887679?hl=en-US', 'contributor_id': '111988660064525887679', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVQo8tGzUort3k3-tCJNX9rDucG2vgo9lujZTaA7BTYBxKtK8Iz=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 3, 'photos': 0}",1,"I recently had an interview and unfortunately, my experience was less than satisfactory. Despite preparing thoroughly and investing significant time, I received no feedback following the interview. Constructive feedback is essential for candidates to understand their strengths and areas for improvement. The absence of communication reflects poorly on the company's candidate experience. I hope IndiaNIC will consider enhancing their interview process by providing timely and helpful feedback to future.",6 months ago,Ahmehdabad,IndiaNIC
"{'name': 'selim sirri', 'link': 'https://www.google.com/maps/contrib/107644704693125537133?hl=en-US', 'contributor_id': '107644704693125537133', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVIKKg-dZ5F3PzpAJZbjMCMLPoD9JFb3Mdh6dIaLT-1hGrIZdbn=s120-c-rp-mo-br100', 'reviews': 2, 'photos': 8}",1,"Don't Let IndiaNIC Fool You: My Epic Fail of a Tech Partnership

Hey everyone,

Let me tell you about the time I threw £16,000 down the drain with a company called IndiaNIC, dreaming of a sleek e-commerce site for my business, SIRRI. What a journey it's been - and not the fun kind. Imagine trusting Bhavin Batt and Kiran Jadav, the big names at IndiaNIC, only to end up with a website that's as functional as a chocolate teapot.

Promised a smooth ride and a project wrapped up in 6-12 months, I ended up on a never-ending carousel ride for over two years. And the prize? A website so broken, it's practically a digital wasteland. Every penny of the £13,000 development cost and the extra £3,000 on AWS servers felt like money tossed into a black hole.

I've got a treasure trove of chat histories and recordings that paint the real picture of what went down. It's like a saga of broken promises and shrugged shoulders when I asked for a refund or even just a path forward. They claimed they delivered; I say they delivered a mess.

After a grueling three years and jumping ship to another platform, I finally got what I was promised by someone else. So, what's the moral of the story? Run. Run far away from IndiaNIC and don't look back.

If you're on the hunt for a tech partner, my advice is to do your homework. Don't get dazzled by smooth talkers or fancy portfolios. Demand the real deal - proof of their successes, straight talk from past clients, and clear accountability.

I'm laying it all out here - not just to vent, but to hopefully save some of you from making the same mistake. If you're curious or even a bit skeptical about my story, I'm here with receipts. Chat logs, recordings - you name it. I'm an open book if it means helping someone else avoid this tech partnership pitfall.",9 months ago,Ahmehdabad,IndiaNIC
"{'name': 'Vishal Verma', 'link': 'https://www.google.com/maps/contrib/106136080087246554740?hl=en-US', 'contributor_id': '106136080087246554740', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVTCB0_vzck-prVcsniTn4I2nlSBRbNncuYrL1esGsLLbSYRXIf=s120-c-rp-mo-br100', 'reviews': 4, 'photos': 0}",1,"Fraud company, they are wasting time of candidates. Their interviewer have less experience then candidate and they just passing time with candidate.

In my case I thik interviewer are just learning how to take interview. He did not follow any procedure. And after the interview just reject.

When I asked about rejection then HR Urja and Nikunj Patel (a mind less person) told me to reschedule this interview again.

I don't have time to wast on this fraud company.

Same on you guys.",a year ago,Ahmehdabad,IndiaNIC
"{'name': 'SUNIL DUTT SHARMA', 'link': 'https://www.google.com/maps/contrib/112108625395744700121?hl=en-US', 'contributor_id': '112108625395744700121', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVdzVA-i1UbR3KZirxDqmV2ymVA4FyjCuiRGI_ospuXYzTV9Omv=s120-c-rp-mo-ba2-br100', 'local_guide': True, 'reviews': 15, 'photos': 1}",5,"Best offshore Software development & Services Company, with multiple locations in India, UAE, USA & Australia.

Very Professional & Nice HR Team & HR Management.",11 months ago,Ahmehdabad,IndiaNIC
"{'name': 'Kalpesh Gamit', 'link': 'https://www.google.com/maps/contrib/107664085668053350803?hl=en-US', 'contributor_id': '107664085668053350803', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjW_4uFLs0KyZbRzQAWJnSt7b0QETy7xjs23E1N8dJnlv6A0uw26=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 1, 'photos': 0}",5,"Great working culture, flexible and great environment. Getting back on track very quick. Almost all problems have been settled down, focusing on new big projects. The new business model is also creating great opportunity to attract the foreign clients. One very positive thing is top management specially (CEO) is not getting out of focus even during tough time of the company and their efforts started showing many positive things.

Core value is to relationship. It's people oriented company. The best example is company is ready to take back employees, i personally seen high ration of rejoin after spending few time with another companies. I feel proud to be a member of IndiaNIC family.",10 years ago,Ahmehdabad,IndiaNIC
"{'name': 'Bhavik Dutt', 'link': 'https://www.google.com/maps/contrib/105294692023203798926?hl=en-US', 'contributor_id': '105294692023203798926', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWZJf268PUiHEJNSJJ8lqUXI_Ylir2apIgbyF2Oyf0S1mkXH_fK=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 36, 'photos': 221}",5,"You love the company environment, and working style. They all are always ready to help each other. You get a chance to work with the latest technology and frameworks. Very experienced people handling projects and systems.",2 years ago,Ahmehdabad,IndiaNIC
