username,rating,text,date,company,city
"{'name': 'PRITAM G', 'link': 'https://www.google.com/maps/contrib/114991529016527938485?hl=en-US', 'contributor_id': '114991529016527938485', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVlphXEMLk5mqKYM6iEXeL1kDgqsQpBozYXJDaO4KWn1iDUPFoU=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 38, 'photos': 36}",1,"HCL Company not available on this location,
If you are going to visit for HCL please don't go here!
The new location is Embassy Tech Zone from Wipro chauk bus stop.",3 months ago,HCL,Pune
"{'name': 'Gobinda Paul', 'link': 'https://www.google.com/maps/contrib/111768198427084549824?hl=en-US', 'contributor_id': '111768198427084549824', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXWVeP6GvbKjRMNxCXRYtq42K5VmQ0iiEbbHqtmSrlRd25k41Fx=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 49, 'photos': 30}",5,Good company.,a month ago,HCL,Pune
"{'name': 'Shravan Tarange', 'link': 'https://www.google.com/maps/contrib/108122170462823925424?hl=en-US', 'contributor_id': '108122170462823925424', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjUSnxk7-tBgS7hd3c74XyzgxrhL0JEynRUOvCM9mHBF-39vK4cTqg=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 5, 'photos': 5}",4,,3 years ago,HCL,Pune
"{'name': 'JSparkles', 'link': 'https://www.google.com/maps/contrib/105620836802500963981?hl=en-US', 'contributor_id': '105620836802500963981', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWJsVNiYX9M5jE-iB9-1sfd3_5ZFKgDyESXHrv_Go3YASM3isAI=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 86, 'photos': 519}",5,Office Location is Beautiful and Cool. But it’s too inside the Hinjewadi. Overall I love the campus and the climate there.,3 months ago,Capgemini,Pune
"{'name': 'Prakash M', 'link': 'https://www.google.com/maps/contrib/105648722022600535875?hl=en-US', 'contributor_id': '105648722022600535875', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVEAdWYZVoGHccQ87GBR36oolLE3w6a5OzKQxUIqECAlyWQ9u_S=s120-c-rp-mo-ba5-br100', 'local_guide': True, 'reviews': 221, 'photos': 431}",5,"Capgemini is located at Phase 3 Hinjewadi
it's a nice campus.
Better to reach before 10 AM else there will be huge traffic",4 months ago,Capgemini,Pune
"{'name': 'Sharmeen Shaikh', 'link': 'https://www.google.com/maps/contrib/113596289620231382857?hl=en-US', 'contributor_id': '113596289620231382857', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjUikHC_FsD72RuAxidNVWG9k2__V2h0WrHMKnHbqVSSyHrDMWLifQ=s120-c-rp-mo-ba5-br100', 'local_guide': True, 'reviews': 14, 'photos': 370}",5,"I work in Capgemini as a consultant for last one year. It is a place with amazing work culture. Office is situated in phase 3 Hinjewadi. Campus is so environment friendly. It has beautiful garden, swimming pool, sports club, etc surrounded by hills and Greenery.",a year ago,Capgemini,Pune
"{'name': 'Harshi Jaiswal', 'link': 'https://www.google.com/maps/contrib/105979163325419403682?hl=en-US', 'contributor_id': '105979163325419403682', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVwTvBn7MixcrDc2auXtciBoquBWfTevS7q_o5HtX3wdGoq5b1Fng=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 33, 'photos': 26}",5,"Beautiful campus! Good policies! CG knows how to take care of their employees when it comes to their wellbeing. Although each project is different and there are terms and conditions to everything! Canteen is good with lots of good food options. Campus is too lush and green and located on the top of a hill with lots of amenities like a guest house, gym, pool, recreation areas, auditorium, food outlets, ATM, Medical stores etc.",a year ago,Capgemini,Pune
"{'name': 'Sujay Chavan', 'link': 'https://www.google.com/maps/contrib/116767250764683682166?hl=en-US', 'contributor_id': '116767250764683682166', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVKAIqxIfVvLqzn9L_FWhfK8MlGLbhFEXcW74ebnzAngzEFQ3k=s120-c-rp-mo-ba5-br100', 'local_guide': True, 'reviews': 260, 'photos': 514}",5,Nice n cute campus. Only 4-5 buildings are there. Well planned. 2 cafeteria are there... Bit difficult to reach via public transport.. please prefer your vehicle or shared one.. cab service is there... Some people park outside campus. Some food stalls are there outside campus. Generally less crowded. And almost empty after evening,3 months ago,Capgemini,Pune
"{'name': 'Shubham Kumar', 'link': 'https://www.google.com/maps/contrib/113538574385507042870?hl=en-US', 'contributor_id': '113538574385507042870', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVU_sviVP0IqZ9M_qi278I3oteyEc26wO2PSi98cODoNXqv8B36LA=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 14, 'photos': 8}",5,"I was absolutely blown away by the stunning greenery and breathtaking views on offer. As someone who greatly values sustainability and environmental consciousness, I was incredibly impressed by the company's commitment to creating a beautiful, eco-friendly space for its employees and visitors.",a year ago,Capgemini,Pune
"{'name': 'Mayur Rathi', 'link': 'https://www.google.com/maps/contrib/116197755092132575325?hl=en-US', 'contributor_id': '116197755092132575325', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXW_lQo2NbnRLbDnvGNBUQeEOG9S14Z7rYXhO02V_szobhbA3Ul2g=s120-c-rp-mo-ba6-br100', 'local_guide': True, 'reviews': 428, 'photos': 3045}",5,"One of the best MNC to start your career, you get lot of upskilling opportunity. Additionally, work life balance is great.

And world-class infra!",6 months ago,Capgemini,Pune
