username,rating,text,date,company,city
"{'name': 'Sandeep Chauhan', 'link': 'https://www.google.com/maps/contrib/115438828633075986510?hl=en-US', 'contributor_id': '115438828633075986510', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocLuf2HuvjiGgCxxJ55pWGVaE6K7jWZRadzMMKfbyL-aaRau2A=s120-c-rp-mo-br100', 'reviews': 1, 'photos': 0}",1,"They should be given zero…even zero is valuable they should be given -1000… guys dont ever join tech mahindra. Worst nightmare and anand mahindra doesnt even care beside tweeting in twitter….I am writing this to let you know that I am filing an official complaint against the aasurant management that they are the worst management i have ever seen and they dont have courage to talk to me for anything. Ask anyone if they have talked to me before this decision. Now what they will do is take revenge and stop my relieving letter. If they have courage to talk to an employee i will come to office and see if they can talk how they harrasing the people there in the assurant. They have not given me exception on my behavior. Ask feedback about the management there from anyone working there. These guys should be terminated too. Mayank, gaurav, yatin , priya, amarjeet, pankaj no one came forward to talk to me. They all should be terminated. The manager should tell me about rhe smooth exit but they dont have courage to talk. Only thihg they say is talk to HR.  I will quote everything in social media too so that they get exposed. I cant use abusive words here. I will come to office and if they have courage come and talk to me and see how much empathy u have. They  dont know nothing. So much experience but dont know anything about work and ethics. I want compensation for this month too or I will file a court case agaisnt the management. I have all the proofs. All phone call records and mails and everything. I will drag each one of you. All i was searching was empathy and they have nothing. When I asked for leaves due to liver issue they didnt give it instead wasted my time and was that a big thing i was asking i have given the medical and all and they were like aliens that they dont know how to handle it. Even after their medical team approved it yatin said that i cant give leaves. Who is he to decide? All i was asking for day shift for 2 weeks only and their legs shaken. And they talk about my behavior. I am writing this each and every person should read it whole otherwise u will miss the purpose. After that when i start joining all i was asking for some refresher and wht they do is given 1 week training and says there is a certification. The certification which they had taken earlier was a joke.. every person cheated and passed. So in my case they take certification like I am giving upsc exam. I cleared first one technically because pankaj didnt checked properly the exam. And when I raised it, and find some answers are correct he said ok i am allowing u to get into production. Then suddenly after 2 days mayank says give test again. There is no cooperation between them. In second and thirdd test amarjeet make sure to make me fail as she made the question which even the people in production dont get the cases. She is also the culprit. I didnt clear the test so they will not talk to me after that. Wht kind of people they are? Yatin and priya dont know anything. I dont know why they are team leaders. I thought priya is good but she says one thing to you and then says some other thing. Earlier she says that raise complaint against HR charajit and next day she said charajit is good. They could have make my exit smooth but what they are doing is nothing. They are pure evil. I didnt get salary for my previous month just because the team lead yatin dont know wht to talk to HR and they both blame each other for NCNS. I am adding all the conversations here. Check everything. I will not leave u all like this. I will fight the legal aid against u all and make sure you get exposed to every platform. Mayank shrivastava, Gaurav sachdeva, yatin chaabra, priya, amarjeet, pankaj and alll are culprits. I will file a complaint against you all according to labour laws. You alll are pure evils.",5 months ago,Tech Mahindra,Delhi
"{'name': 'Mr. Parihar', 'link': 'https://www.google.com/maps/contrib/109323676706498012379?hl=en-US', 'contributor_id': '109323676706498012379', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocIemZmXDzC4tIkbgLZRFvnb-QEh8LnuZ3ecAcZWoYCZYHZPTE45=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 109, 'photos': 121}",2,It's a nice company but HR management of this company have no sense of humour. They called candidate for jobs but they people even doesn't know that who called for the interview process and to whom and why. 🤣🤣,5 years ago,Tech Mahindra,Delhi
"{'name': 'uruba khan', 'link': 'https://www.google.com/maps/contrib/110784920828584605295?hl=en-US', 'contributor_id': '110784920828584605295', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXdHKH40Wn09SAa9KEoTR95JYPgxG04A3LkhTdD0cTG6nw2Xd7o=s120-c-rp-mo-br100', 'reviews': 5, 'photos': 0}",1,My tech mahindra experience is worst because of one hr her name is gargi I had given interview day before yesterday and same day I got selected I got to know about the results around 4 and before that I was indulge in interview after my selection they asked me to join immediately I supported them even though she is aware I have to visit to the doctor which I missed visiting I was indulge with every procedure till 9:30 then next day again they have started like apk pas 5 min hai 10 min hai like they are playing KBC sort of thing then they informed me induction will be online so i supposed to come to the office which monday but in the after she informed that you have to come physically and there was no bus from my home town after 3 due to some andolan going on in noida khair i joined onboarding I marked my attandce my mother fell sick she is bp patient I need to rush to the hospital I forget my phone at my home once I come back gargi id not responding also without listing my problem she remove me from the group by saying apk jaise candidate nh chahiye ary apka khd ka koi procedure nh hai ap khd kam apne dil k hisab sai krrhe ho or ap hoto kon ho mujh yai bolne wale k mai join nh karskati ku ap nh chahti mai bewakoof hu jo mene interview dia also jab ap interview lete ho koi selection hota hai candidate ko time to dena chahiye nh same day interview liya usi din Sare rounds liye usk bad usi din bola k meeting join kro yai documents upload kro ary candidate ko pata thodi hai k ap k pas time nh hai infact candidate support krrha hai usk bad agar kuch hota hai bina sune ap rude behave krte ho also jab mai phn nh utha paye I saw msg from her side wo b proper dhamki bhara k ap response nh kroge to mai apko nikal dungi and all and that's what she did I wasted my time given interview or jaha bina reason sune aise behave hota hai wha na he jal specially Gargi or vishal apki onboarding krwa rhe hai to also o felt I am muslim that's why she did this to me it's easy these days I am very disappointed I have offer letter and everything but because of her I can't join,11 months ago,Tech Mahindra,Delhi
"{'name': 'Shivam Anand', 'link': 'https://www.google.com/maps/contrib/109506516651608598368?hl=en-US', 'contributor_id': '109506516651608598368', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXAV4L0lV0HOS8Mvjg82tXOaXuSlBS_KZGYh-Y5I7l8YnSTRw91=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 32, 'photos': 4}",5,"The building was so good.Everything is perfect.Also have fountain area where you will get peace.Staff are also good..But if I talk about the cafeteria I will give 3start out of 5.They need to explore it more..
Overall the building is perfect.",a year ago,Tech Mahindra,Delhi
"{'name': 'Abhijeet Singh', 'link': 'https://www.google.com/maps/contrib/103294102958723057075?hl=en-US', 'contributor_id': '103294102958723057075', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocLeky9oixIqnA2vtCYl2-6ezl3X9hHdF-Dv-Xd7mF3CDXoUdQ=s120-c-rp-mo-ba2-br100', 'local_guide': True, 'reviews': 3, 'photos': 1}",1,"I recently had a rather unsatisfactory experience at Tech Mahindra's Noida office. The management seemed disorganized, and the manager's leadership skills left much to be desired. Communication within the team was lacking, leading to confusion and inefficiencies in project execution. Overall, a disappointing workplace atmosphere that hindered productivity",a year ago,Tech Mahindra,Delhi
"{'name': 'Sumitra Nandan Upadhyay', 'link': 'https://www.google.com/maps/contrib/101070465842119921329?hl=en-US', 'contributor_id': '101070465842119921329', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVuOk6N0ueZVkrbPlUxrsQCjOQMpB5g1wjPg8Nu4riXRyBccBHM=s120-c-rp-mo-ba2-br100', 'local_guide': True, 'reviews': 21, 'photos': 0}",5,Nice place to shape your carrier,a month ago,Tech Mahindra,Delhi
"{'name': 'pawan gound', 'link': 'https://www.google.com/maps/contrib/110812789656563324974?hl=en-US', 'contributor_id': '110812789656563324974', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVg9UYwS09ZcwA_aR_kMBxG_hFl-xLlHDgadn2WDxrmtufM58M=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 5, 'photos': 4}",5,Nice company my dreams 💖,3 weeks ago,Tech Mahindra,Delhi
"{'name': 'mehraj rehman', 'link': 'https://www.google.com/maps/contrib/109796139426989990661?hl=en-US', 'contributor_id': '109796139426989990661', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocJ9n62uUQZnwmR9tUr-ICX3gfr39lemvCa7H8Lwt6lR_lvJdQ=s120-c-rp-mo-br100', 'reviews': 1, 'photos': 0}",1,"Despite numerous complaints to HR, the company remains plagued by micromanagement and office politics. If you still believe this company is a good choice, feel free to join.",6 months ago,Capgemini,Delhi
"{'name': 'Ranjeet Pandey', 'link': 'https://www.google.com/maps/contrib/106117125853344664084?hl=en-US', 'contributor_id': '106117125853344664084', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjUdw_Xssmzbo4_l2dT6SYZGdbzklY838XHJHWvFGeogXJ5A1PYjoQ=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 57, 'photos': 263}",5,It's a very nice place to work. Very nice infrastructure,2 years ago,Capgemini,Delhi
"{'name': 'Yash Verma', 'link': 'https://www.google.com/maps/contrib/113019896583256911663?hl=en-US', 'contributor_id': '113019896583256911663', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjUJir34Xp3yuFM5Mvcq8NtT_dNC_rkNSRUc0P-vu6dHkxef_AAw7g=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 47, 'photos': 11}",5,Great environment and security check-in.,a month ago,Capgemini,Delhi
