username,rating,text,date,city,company
"{'name': 'Prasad Muthyala', 'link': 'https://www.google.com/maps/contrib/113181160458763522199?hl=en-US', 'contributor_id': '113181160458763522199', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXqCGmgI9wSRnY-_kQkZJlRDK7KdAX5irG-uMzyrQSsIOKJXnJXOw=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 23, 'photos': 1}",1,"Worst company ever don't waste your time and don't fall for fake promises.

Hiring process is very unprofessional and complicated.
HR told me to attend office for last round of interview but when I reach hyderabad they scheduled HR interview virtually and offered salary(3.6 fixed) less than my previous salary(3.75 fixed). Reason I have 5 months of gap. Literally waste of time and waste of money I spend because of this waste company. I already mentioned my expectation salary around 6 fixed after I asked atleast 5 fixed but they didn't even considered my experience and certifications on my skills.

Leads and heads of this company is worst than anyone as far I see.
Especially HR leads they will call you multiple times and negotiate salary. At any point of time your negotiation salary will be changed even before one day of joining and stop communications as well
I don't wanna mention about their names because I have values but in valuelabs no values with outdated equipments in lab 😂. consider almost every lead and head of department are like this.
I already seen negativity of company but I didn't expected those reviews are true. Now I understand",6 days ago,Hyderabad,ValueLabs
"{'name': 'Durga', 'link': 'https://www.google.com/maps/contrib/118073092168111453317?hl=en-US', 'contributor_id': '118073092168111453317', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocKD-ugivW9JB1neGtgcUJZsYFocGpOXLzVjnwquPzYUbLqS_A=s120-c-rp-mo-br100', 'reviews': 1, 'photos': 0}",1,"The Hiring process is extremely poor. 👎

They make a rush in making you go through all the rounds but do not respond later. There is huge gap in their jd and what the interviewer asks in the interview. I was told I am not a good fit and the roles described later were completely different. Recruiting team needs to buckle up and have clarity on what kind of talent they actually need. It was huge waste of time-the whole hiring process took one month and I was ultimately rejected.",3 months ago,Hyderabad,ValueLabs
"{'name': 'Twinkle Dhole', 'link': 'https://www.google.com/maps/contrib/111746744726023295288?hl=en-US', 'contributor_id': '111746744726023295288', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXHcP4pc34F-hPY_RYc0hjrzdImccn0e5HDsiD6rgJb3F_rgPgoTw=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 2, 'photos': 0}",1,"I had a deeply disappointing experience with Valuelabs. After clearing the initial interview round, I was encouraged by their team to take an early release from my current job, with the assurance that my selection was nearly certain, pending a few additional rounds. Trusting their confidence in me, I took the early release.

Following two rounds with their senior team, I was scheduled for a client interview, during which I was rejected with the feedback that I lacked experience and knowledge. This was shocking, as the feedback was inconsistent with my previous interviews, and it contradicted the confidence they initially showed in me.

After losing my job and being left in a precarious situation, the HR team scheduled me for another project. Once again, I cleared their internal technical rounds, only to be rejected by the client with similar feedback. This has left me feeling frustrated and misled.

If I truly lacked the skills or experience, it begs the question: why was I pushed to leave my previous job and subjected to multiple rounds, only to be rejected at the final stage? The entire process felt unprofessional and left me jobless due to their mismanagement.

Advice : Please ensure a more transparent and considerate hiring process. Candidates' careers and livelihoods are at stake, and the decisions made by your hiring team have real consequences. If a candidate is not a fit, it should be identified early in the process, and not after they've taken life-altering steps based on your advice.",5 months ago,Hyderabad,ValueLabs
"{'name': 'Partheeban Janarthanan', 'link': 'https://www.google.com/maps/contrib/110111415469195038506?hl=en-US', 'contributor_id': '110111415469195038506', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocIuuUClq2ZM7CBkz2oNeM2MHsv6Wq_DYrFRkx6bdgibQVR5wfFX=s120-c-rp-mo-br100', 'reviews': 3, 'photos': 0}",1,"Highly unprofessional. Lack of process - They will take multiple level of interviews and promise you the offer. But middle management can come in at anytime and decline offer, even at the last minute - as if they own the company. Stay away from this company. Advice to management: Define ""Value"" in ""Valuelabs""",3 months ago,Hyderabad,ValueLabs
"{'name': 'Prashanth B', 'link': 'https://www.google.com/maps/contrib/114483777244245010521?hl=en-US', 'contributor_id': '114483777244245010521', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocK4hODOCAD2GQpv5p1BreR3tzCeVA5-CEFM_7KJ7587t3VeKA=s120-c-rp-mo-br100', 'reviews': 1, 'photos': 0}",1,"Don't have chance to give rating,, worest interview process experience ever, before interview and after interview they changed the process work..🙏🙏",3 months ago,Hyderabad,ValueLabs
"{'name': 'aneesh k', 'link': 'https://www.google.com/maps/contrib/107832198184337526555?hl=en-US', 'contributor_id': '107832198184337526555', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocLHWxGb5JkciuC2eKSQ-wpAwJOMgMfkffCK2WuxQGDyklyRLA=s120-c-rp-mo-br100', 'reviews': 1, 'photos': 0}",1,I had an interview at this company. I had two rounds of interview and a sourcing screening test.I went for the interview in the morning at 10am and left at 6pm in the evening.It has been almost two weeks and i didnt get any feedback.I dont think they value the candidates time effort they put in for these interviews.,7 months ago,Hyderabad,ValueLabs
"{'name': 'Nakka Akanksha', 'link': 'https://www.google.com/maps/contrib/113844436391587853374?hl=en-US', 'contributor_id': '113844436391587853374', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocJ3oKXaNuSgF9ELU0vIgfo-L991SNUo1B6hl3M-w5xoXhhfoQ=s120-c-rp-mo-br100', 'reviews': 2, 'photos': 0}",1,Really worst experience actually the interview should begin at 10:30 AM.But they make me to wait for 2 hours after that I had my first round and then its almost 1 pm and HR told me to take food coupon from reception but they dint give any coupons it was so tiring.They really don't value the candidate time and effort.The name itself VALUELABS but they don't give any value to interview candidate,6 months ago,Hyderabad,ValueLabs
"{'name': 'Deepak H', 'link': 'https://www.google.com/maps/contrib/115531156665034475833?hl=en-US', 'contributor_id': '115531156665034475833', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocKH2O-RpiMpSxCR5Vo0KKrl782T6tHa-Foloy0KBYXdZq1-OA=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 3, 'photos': 1}",5,We have taken 48 port manageable switch. 2 qty. With installation support. Thanks for good support and service,3 months ago,Hyderabad,Cisco
"{'name': 'PSRIT SOLUTIONS', 'link': 'https://www.google.com/maps/contrib/102447590657349797333?hl=en-US', 'contributor_id': '102447590657349797333', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocIyeRtDhIPXvW4YF0tjTreCFkPQ6AKnhVZ6o99-0lHp9pcLJg=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 1, 'photos': 5}",5,We bought Cisco firewall at best competitive price.,3 months ago,Hyderabad,Cisco
"{'name': 'Deva Razz', 'link': 'https://www.google.com/maps/contrib/109943279228915701762?hl=en-US', 'contributor_id': '109943279228915701762', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWcxQVMfZDJlhyJ3r63Xkep8yM_Rj8cKTvWpW3aEarA46JE6Exy=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 2, 'photos': 5}",5,,11 months ago,Hyderabad,Cisco
"{'name': 'Ramesh Kumar Vuppala', 'link': 'https://www.google.com/maps/contrib/113146786578953498410?hl=en-US', 'contributor_id': '113146786578953498410', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXIn5rv6Usgox7LYdkAfATTYy0Cxb1tVp8cy0OWX0NUGwCkleZ0oQ=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 83, 'photos': 128}",4,"Building is modern and beautiful. Clean and sanitised. High security. Huge parking available. Plan in advance if visiting for the first time, because 4 parking floors underground, multiple lifts, multiple reception counters which requires time to enquire. Good ambience.",2 years ago,Hyderabad,Infor
"{'name': 'Seshadri Shome Chowdhuri', 'link': 'https://www.google.com/maps/contrib/115342572570119261723?hl=en-US', 'contributor_id': '115342572570119261723', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjULMNqSwfrWij4_iJyyedGBCSFDnHLeuG565nPbFJjd8K24X-U=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 34, 'photos': 20}",4,"Great company to settle in for. As I have seen most of the employees here, are working since last 6-7 years. Although there are many employees who have been working here since last 10-15-20 years. It's a product based US MNC which has big names in its clientele. Hyderabad is the headquarter of India. Other set ups are in Pune, Mumbai, Bangalore, Ahmedabad. In company hike is pretty good as well as other benefits. Awesome work life balance and work culture. Too cool and understanding management. Employee friendliness is of top notch.",7 years ago,Hyderabad,Infor
"{'name': 'seshadri shome chowdhuri', 'link': 'https://www.google.com/maps/contrib/116406388915544024343?hl=en-US', 'contributor_id': '116406388915544024343', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocJi1tQRY15Psx3Kbg6PbRMRXlU_egQN1n9J7VeNt8OVEqXkcg=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 6, 'photos': 8}",5,Almost 2 years I'm working in Infor. Great workplace. Great team and management. Employee friendly. doesn't discriminate. Pay well. other benefits are also lucrative. A company where you can retire from for sure.,6 years ago,Hyderabad,Infor
"{'name': 'seshu raju', 'link': 'https://www.google.com/maps/contrib/117085064259781792446?hl=en-US', 'contributor_id': '117085064259781792446', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjU6ohRyA56nABuENJ4v24bTmU5ch471noc3w0jNs6XD_22S4CON=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 9, 'photos': 0}",5,"I have been working at Infor as intern. It's a amazing place to work here with lot of smart and competitive people around.
Learning and skill development is highly encouraged here. The company allows you the opportunity to work on products and initiatives that are broad, that exposes you to other technologies.",6 years ago,Hyderabad,Infor
"{'name': 'Ashok Kumar Thella', 'link': 'https://www.google.com/maps/contrib/108660780292142641526?hl=en-US', 'contributor_id': '108660780292142641526', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjV_tznPrPSCJfu6pjoVrWHBqFnVDb-DP-EP2kI-THxB85RzJx-jWg=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 135, 'photos': 272}",4,"This is a kind of product based company as located in QCITY. Office 🏢 premises is good and well maintained. Salaries are good. Yes we can 🥫 try once here. Openings are rarely come , then only we can get opportunities over here",6 years ago,Hyderabad,Infor
"{'name': 'madhu sunkari', 'link': 'https://www.google.com/maps/contrib/103276064481681401165?hl=en-US', 'contributor_id': '103276064481681401165', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXCdz2F65FVEoAM3JoVN8xg140QiS30OyXiVZzZkViUeUsoqIgp=s120-c-rp-mo-br100', 'reviews': 4, 'photos': 0}",1,"I have cleared all technical and HR rouns. But I have not received any update from HR. His name is Vindod/Srikanth. Very worst fellow. He is not given any update to me after completing my interview. I have been waiting for his update for the last 6 to 12 months. He should give the update on the status but it was not happened. I don't know, how the infor team is managing with such kind of HRs. with this i got a very bad opinion on this company. I request everyone please do not attend any intervies when this person is taking you interviews.",2 years ago,Hyderabad,Infor
"{'name': 'Sanjana Vineela', 'link': 'https://www.google.com/maps/contrib/108100611035314170424?hl=en-US', 'contributor_id': '108100611035314170424', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocK8SpIK2nqbI14lzT_jZ0oOXfff1j16pKrM4Vd6lBOoHry4Qg=s120-c-rp-mo-br100', 'reviews': 1, 'photos': 0}",1,I was informed that I got selected after interview and no information on joining when asked for the update HR SWAPNA informed that there is no requirement after 2-3 months.,a year ago,Hyderabad,Infor
"{'name': 'Swapna Cheripali', 'link': 'https://www.google.com/maps/contrib/114230703672296595820?hl=en-US', 'contributor_id': '114230703672296595820', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocKmIQ2vktf6oHTOdHi3D75x1Up6rfy7heRKED9o2oSdcbQwXoi9=s120-c-rp-mo-br100', 'reviews': 6, 'photos': 5}",5,Very Good place to learn and work.....THE BEST TIME AND THE BEST PEOPLE,5 years ago,Hyderabad,Infor
"{'name': 'Sammeta Srikanth', 'link': 'https://www.google.com/maps/contrib/117468241287067711695?hl=en-US', 'contributor_id': '117468241287067711695', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVLeRmjsEX_3mXWSEkupzeLRwTeqzcOsjkn-dAqc4JopzTpjbNPag=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 8, 'photos': 0}",5,Good,2 years ago,Hyderabad,Meta
"{'name': 'Mani Mamidi', 'link': 'https://www.google.com/maps/contrib/107595227230913889446?hl=en-US', 'contributor_id': '107595227230913889446', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocLqmj6iY3xhmXVppAEekzdiHs1v_LtTkQmKX3tfqMw12yfchA=s120-c-rp-mo-ba2-br100', 'local_guide': True, 'reviews': 1, 'photos': 3}",5,,3 months ago,Hyderabad,Meta
"{'name': 'omprakash jangid', 'link': 'https://www.google.com/maps/contrib/103532495216230024946?hl=en-US', 'contributor_id': '103532495216230024946', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocLv_D4lCG_DhKzAf9BHOXKrC6MQBM7G_HJNPo70Ac8p4tvZDOCM=s120-c-rp-mo-br100', 'reviews': 1, 'photos': 0}",1,,7 months ago,Hyderabad,Meta
"{'name': 'Venkatesh Boini', 'link': 'https://www.google.com/maps/contrib/111306122435439425997?hl=en-US', 'contributor_id': '111306122435439425997', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjX7srDZKJ7CvI3HAc3g7M3ZdvdSpgfJcbAN-0HRv-b7OCrjvMge=s120-c-rp-mo-br100', 'reviews': 1, 'photos': 0}",5,,a year ago,Hyderabad,Meta
"{'name': 'Bandi Bharath', 'link': 'https://www.google.com/maps/contrib/116011061257824814550?hl=en-US', 'contributor_id': '116011061257824814550', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocJKsbwCNMH_AMnx1BIGbXOzBk1Oz0LDL_vswdX-j_UFD_EHxw=s120-c-rp-mo-br100', 'reviews': 0, 'photos': 0}",5,,2 years ago,Hyderabad,Meta
